,points,province,variety,price
12140,3,Stellenbosch,Red Blend,35
12145,3,California,Sauvignon Blanc,34
12148,2,California,Sauvignon Blanc,19
12150,3,Washington,Red Blend,56
12157,1,California,Chardonnay,19
12161,4,Oregon,Pinot Noir,50
12163,2,California,Chardonnay,29
12167,4,California,Cabernet Sauvignon,55
12168,3,California,Cabernet Sauvignon,70
12170,1,Central Spain,Red Blend,15
12172,3,South Australia,Chardonnay,30
12173,4,California,Pinot Noir,50
12179,4,California,Pinot Noir,75
12180,2,Languedoc-Roussillon,Red Blend,8
12182,3,Mendoza Province,Cabernet Sauvignon,40
12189,2,Maipo Valley,Chardonnay,10
12190,2,California,Pinot Noir,29
12196,3,Washington,Cabernet Sauvignon,40
12200,2,California,Red Blend,13
12202,3,California,Chardonnay,18
12211,2,Tuscany,Red Blend,20
12216,2,Maipo Valley,Sauvignon Blanc,10
12219,3,Burgundy,Pinot Noir,73
12224,3,California,Pinot Noir,40
12227,3,California,Chardonnay,16
12228,3,Crete,Red Blend,40
12232,3,Central Otago,Pinot Noir,37
12233,2,Washington,Red Blend,28
12235,4,Oregon,Pinot Noir,65
12237,3,California,Chardonnay,38
12238,3,Leyda Valley,Sauvignon Blanc,19
12245,4,California,Cabernet Sauvignon,90
12246,4,Washington,Red Blend,55
12249,3,Western Australia,Cabernet Sauvignon,45
12253,1,California,Chardonnay,13
12254,4,California,Chardonnay,32
12256,4,California,Pinot Noir,45
12261,3,Oregon,Chardonnay,16
12264,4,Tuscany,Red Blend,220
12265,3,Tuscany,Red Blend,40
12266,4,California,Pinot Noir,39
12269,3,Tuscany,Red Blend,19
12277,3,California,Pinot Noir,50
12278,3,California,Pinot Noir,46
12279,2,Burgundy,Pinot Noir,52
12280,2,Washington,Cabernet Sauvignon,20
12281,3,California,Chardonnay,26
12286,3,California,Cabernet Sauvignon,25
12287,2,Stellenbosch,Red Blend,26
12291,3,Washington,Red Blend,35
12293,4,California,Cabernet Sauvignon,47
12297,3,California,Chardonnay,26
12298,2,California,Chardonnay,38
12299,3,California,Cabernet Sauvignon,20
12301,3,Marlborough,Pinot Noir,36
12302,2,Washington,Cabernet Sauvignon,16
12303,2,New York,Chardonnay,13
12304,3,Paarl,Cabernet Sauvignon,45
12307,2,California,Chardonnay,28
12309,4,Washington,Red Blend,35
12321,3,California,Sauvignon Blanc,35
12327,3,Südsteiermark,Sauvignon Blanc,27
12328,3,Sicily & Sardinia,Red Blend,20
12331,3,Washington,Red Blend,10
12332,3,California,Pinot Noir,40
12333,2,Marlborough,Chardonnay,29
12335,2,Coastal Region,Sauvignon Blanc,14
12340,4,California,Chardonnay,50
12343,2,Maipo Valley,Cabernet Sauvignon,9
12345,4,California,Pinot Noir,60
12347,2,New York,Cabernet Sauvignon,19
12348,1,Languedoc-Roussillon,Chardonnay,9
12349,2,Loire Valley,Red Blend,16
12351,4,Oregon,Chardonnay,40
12355,2,California,Cabernet Sauvignon,32
12360,3,Central Italy,Red Blend,65
12365,2,California,Pinot Noir,35
12366,3,Galilee,Cabernet Sauvignon,65
12369,4,California,Pinot Noir,65
12370,4,Washington,Cabernet Sauvignon,56
12374,2,California,Pinot Noir,14
12379,3,Burgundy,Chardonnay,31
12381,2,California,Red Blend,29
12384,2,Burgundy,Pinot Noir,20
12386,3,California,Cabernet Sauvignon,29
12388,1,California,Pinot Noir,22
12389,4,California,Chardonnay,68
12396,2,New York,Chardonnay,13
12399,3,California,Pinot Noir,38
12401,2,California,Pinot Noir,25
12409,3,New York,Chardonnay,30
12413,4,California,Chardonnay,28
12418,3,Aconcagua Costa,Chardonnay,20
12424,2,California,Cabernet Sauvignon,25
12430,4,Champagne,Chardonnay,59
12431,3,Burgundy,Chardonnay,55
12437,2,California,Pinot Noir,24
12442,2,California,Chardonnay,16
12451,4,California,Pinot Noir,40
12455,3,California,Chardonnay,48
12458,3,Oregon,Pinot Noir,38
12459,4,California,Cabernet Sauvignon,80
12462,2,Washington,Red Blend,26
12468,2,Washington,Cabernet Sauvignon,19
12481,2,California,Cabernet Sauvignon,40
12483,2,California,Pinot Noir,27
12484,3,California,Chardonnay,24
12485,3,California,Cabernet Sauvignon,38
12487,3,Marlborough,Chardonnay,25
12490,4,California,Red Blend,70
12493,3,Other,Red Blend,38
12496,4,Burgundy,Chardonnay,75
12500,4,Colchagua Valley,Cabernet Sauvignon,26
12502,2,Burgundy,Pinot Noir,22
12506,2,Marlborough,Sauvignon Blanc,14
12512,3,California,Chardonnay,25
12515,4,Oregon,Pinot Noir,105
12517,3,Loire Valley,Sauvignon Blanc,26
12519,4,California,Pinot Noir,44
12521,2,California,Chardonnay,30
12522,2,Marlborough,Pinot Noir,27
12525,3,California,Pinot Noir,40
12526,2,Oregon,Pinot Noir,30
12536,2,Tuscany,Red Blend,25
12540,3,Marlborough,Sauvignon Blanc,16
12541,3,Burgundy,Chardonnay,80
12544,2,Marlborough,Sauvignon Blanc,11
12546,3,Southwest France,Red Blend,16
12550,2,California,Pinot Noir,25
12552,3,Burgundy,Chardonnay,20
12554,2,California,Cabernet Sauvignon,11
12555,3,California,Pinot Noir,48
12560,2,California,Red Blend,16
12561,3,Loncomilla Valley,Cabernet Sauvignon,25
12565,1,California,Chardonnay,40
12566,4,California,Pinot Noir,38
12569,2,California,Chardonnay,20
12574,2,California,Sauvignon Blanc,19
12577,2,California,Cabernet Sauvignon,35
12588,4,Burgundy,Pinot Noir,43
12590,3,Oregon,Pinot Noir,38
12593,3,Maipo Valley,Cabernet Sauvignon,13
12594,2,California,Red Blend,38
12596,2,California,Cabernet Sauvignon,36
12597,1,Lolol Valley,Sauvignon Blanc,23
12604,1,Burgundy,Pinot Noir,50
12611,1,New York,Chardonnay,10
12614,2,California,Chardonnay,33
12617,3,California,Cabernet Sauvignon,75
12620,3,California,Chardonnay,40
12621,3,California,Pinot Noir,54
12624,5,Washington,Cabernet Sauvignon,65
12625,4,Oregon,Pinot Noir,30
12632,2,Maule Valley,Red Blend,12
12636,2,California,Chardonnay,29
12637,3,California,Cabernet Sauvignon,65
12641,3,Rhône Valley,Red Blend,10
12642,3,Washington,Cabernet Sauvignon,22
12643,3,California,Cabernet Sauvignon,28
12655,4,Northeastern Italy,Chardonnay,90
12659,2,Mendoza Province,Red Blend,27
12666,2,California,Cabernet Sauvignon,38
12669,3,Washington,Red Blend,34
12672,3,South Australia,Chardonnay,15
12678,3,Alsace,Pinot Noir,27
12684,2,California,Chardonnay,35
12687,2,Northeastern Italy,Chardonnay,11
12688,3,Marlborough,Sauvignon Blanc,23
12692,3,Tuscany,Red Blend,50
12693,2,California,Chardonnay,25
12694,3,Oregon,Pinot Noir,50
12695,1,Catalonia,Pinot Noir,14
12696,3,California,Pinot Noir,32
12703,3,California,Pinot Noir,45
12705,3,California,Chardonnay,36
12706,3,Burgundy,Chardonnay,70
12709,2,Levante,Red Blend,10
12712,2,California,Chardonnay,40
12714,2,California,Sauvignon Blanc,18
12719,3,Burgundy,Chardonnay,29
12722,1,South Australia,Cabernet Sauvignon,23
12728,2,California,Sauvignon Blanc,20
12729,4,California,Chardonnay,45
12731,2,California,Pinot Noir,46
12735,2,California,Cabernet Sauvignon,90
12738,2,Sicily & Sardinia,Red Blend,40
12739,1,California,Cabernet Sauvignon,10
12741,3,San Antonio,Red Blend,30
12745,3,Tuscany,Red Blend,50
12746,3,Tuscany,Red Blend,30
12747,2,Central Italy,Red Blend,22
12748,3,California,Chardonnay,35
12752,3,Mendoza Province,Cabernet Sauvignon,9
12754,1,Central Valley,Pinot Noir,13
12755,4,Marlborough,Sauvignon Blanc,29
12757,3,Marlborough,Sauvignon Blanc,13
12759,3,Tuscany,Red Blend,65
12761,2,California,Pinot Noir,45
12767,3,Tuscany,Red Blend,34
12768,3,California,Cabernet Sauvignon,45
12774,2,California,Sauvignon Blanc,8
12784,4,California,Pinot Noir,45
12786,2,California,Cabernet Sauvignon,80
12789,4,California,Cabernet Sauvignon,125
12792,4,California,Pinot Noir,59
12793,3,California,Chardonnay,33
12794,2,Mendoza Province,Chardonnay,11
12795,3,California,Sauvignon Blanc,28
12796,3,California,Cabernet Sauvignon,20
12800,2,California,Chardonnay,18
12802,2,California,Chardonnay,15
12806,3,Mendoza Province,Red Blend,35
12808,4,California,Pinot Noir,54
12810,1,California,Chardonnay,14
12811,2,California,Cabernet Sauvignon,34
12813,3,Washington,Cabernet Sauvignon,22
12818,2,California,Red Blend,40
12819,3,Burgundy,Pinot Noir,42
12821,5,California,Pinot Noir,58
12822,3,California,Chardonnay,22
12823,1,California,Chardonnay,13
12827,1,California,Sauvignon Blanc,14
12829,4,California,Sauvignon Blanc,28
12830,2,Burgundy,Chardonnay,25
12835,2,California,Cabernet Sauvignon,10
12836,3,California,Cabernet Sauvignon,35
12840,3,Marlborough,Sauvignon Blanc,23
12841,3,California,Cabernet Sauvignon,19
12842,1,Washington,Red Blend,15
12844,3,South Australia,Chardonnay,17
12846,4,California,Cabernet Sauvignon,45
12849,4,Tuscany,Red Blend,53
12850,4,California,Cabernet Sauvignon,85
12853,2,Marlborough,Sauvignon Blanc,14
12856,2,Tuscany,Red Blend,15
12857,3,Stellenbosch,Chardonnay,38
12861,3,Tuscany,Red Blend,25
12865,1,California,Cabernet Sauvignon,65
12866,2,Tuscany,Red Blend,25
12867,2,California,Pinot Noir,20
12871,2,California,Sauvignon Blanc,30
12873,3,Victoria,Pinot Noir,20
12875,3,California,Pinot Noir,35
12876,1,New York,Chardonnay,12
12879,2,California,Cabernet Sauvignon,7
12882,4,California,Cabernet Sauvignon,75
12884,1,California,Sauvignon Blanc,16
12885,2,California,Sauvignon Blanc,15
12888,1,California,Chardonnay,18
12895,3,Casablanca Valley,Sauvignon Blanc,12
12896,2,Washington,Pinot Noir,25
12903,5,Burgundy,Chardonnay,85
12906,1,Washington,Chardonnay,8
12911,1,Western Cape,Sauvignon Blanc,10
12915,3,Washington,Cabernet Sauvignon,19
12918,3,Hawke's Bay,Chardonnay,21
12920,2,Central Valley,Chardonnay,8
12921,4,Burgundy,Pinot Noir,95
12924,2,Central Italy,Cabernet Sauvignon,15
12926,3,Washington,Cabernet Sauvignon,65
12931,1,Washington,Cabernet Sauvignon,45
12933,1,California,Chardonnay,7
12934,1,Nemea,Red Blend,22
12935,3,Washington,Cabernet Sauvignon,40
12936,2,California,Cabernet Sauvignon,75
12940,4,Burgundy,Pinot Noir,39
12941,2,California,Pinot Noir,40
12943,3,Burgundy,Chardonnay,132
12946,3,Burgundy,Chardonnay,30
12948,2,Stellenbosch,Chardonnay,22
12949,3,Tuscany,Red Blend,40
12950,1,Mendoza Province,Cabernet Sauvignon,15
12956,3,California,Cabernet Sauvignon,64
12963,2,California,Red Blend,15
12964,4,Oregon,Pinot Noir,27
12969,4,California,Pinot Noir,82
12970,1,Mendoza Province,Chardonnay,11
12971,3,California,Chardonnay,20
12973,2,Western Australia,Chardonnay,16
12975,3,New York,Pinot Noir,18
12978,2,California,Cabernet Sauvignon,26
12979,3,California,Pinot Noir,65
12982,2,Burgundy,Pinot Noir,20
12984,2,California,Pinot Noir,22
12985,2,California,Cabernet Sauvignon,25
12986,4,California,Cabernet Sauvignon,45
12987,2,Casablanca Valley,Chardonnay,17
12988,2,Washington,Red Blend,25
12992,5,California,Chardonnay,45
12994,2,California,Sauvignon Blanc,30
12996,4,California,Cabernet Sauvignon,40
12997,3,Washington,Cabernet Sauvignon,28
13003,1,Languedoc-Roussillon,Sauvignon Blanc,6
13004,1,California,Pinot Noir,20
13005,2,Oregon,Pinot Noir,20
13007,3,Oregon,Pinot Noir,45
13008,2,California,Red Blend,17
13010,3,Central Otago,Sauvignon Blanc,20
13012,2,Oregon,Pinot Noir,20
13015,2,Burgundy,Chardonnay,25
13018,2,Oregon,Pinot Noir,22
13024,2,California,Pinot Noir,40
13025,2,Burgundy,Sauvignon Blanc,15
13026,3,California,Cabernet Sauvignon,75
13029,3,Burgundy,Pinot Noir,65
13036,2,Colchagua Valley,Pinot Noir,12
13039,3,Oregon,Pinot Noir,50
13040,4,Oregon,Pinot Noir,50
13041,3,Colchagua Valley,Red Blend,27
13045,2,California,Cabernet Sauvignon,28
13048,4,California,Chardonnay,32
13049,2,Burgundy,Chardonnay,50
13056,2,California,Pinot Noir,60
13057,2,Tuscany,Red Blend,24
13063,2,California,Pinot Noir,50
13064,4,California,Pinot Noir,45
13067,2,Oregon,Pinot Noir,22
13076,1,California,Sauvignon Blanc,10
13080,3,Mendoza Province,Cabernet Sauvignon,10
13081,2,Burgundy,Chardonnay,25
13082,2,California,Cabernet Sauvignon,14
13083,2,Galilee,Pinot Noir,18
13087,4,California,Cabernet Sauvignon,40
13088,3,Burgundy,Chardonnay,45
13089,2,California,Sauvignon Blanc,28
13092,2,Leyda Valley,Sauvignon Blanc,14
13097,3,Marlborough,Sauvignon Blanc,20
13100,4,California,Cabernet Sauvignon,60
13102,2,Burgundy,Chardonnay,12
13106,4,California,Pinot Noir,45
13108,4,California,Cabernet Sauvignon,85
13113,3,California,Cabernet Sauvignon,40
13114,3,Tejo,Chardonnay,15
13118,3,California,Pinot Noir,30
13119,1,California,Chardonnay,19
13120,2,Elqui Valley,Sauvignon Blanc,11
13122,4,Veneto,Red Blend,120
13125,2,California,Sauvignon Blanc,16
13128,3,California,Sauvignon Blanc,12
13129,3,South Australia,Cabernet Sauvignon,20
13132,3,Washington,Cabernet Sauvignon,22
13134,2,California,Pinot Noir,60
13146,2,Western Australia,Chardonnay,16
13150,2,Stellenbosch,Red Blend,19
13152,3,Languedoc-Roussillon,Red Blend,23
13157,4,Burgundy,Pinot Noir,99
13160,3,California,Cabernet Sauvignon,20
13162,2,South Australia,Chardonnay,14
13163,3,California,Cabernet Sauvignon,65
13165,1,New York,Cabernet Sauvignon,15
13170,3,California,Chardonnay,15
13172,2,Burgundy,Chardonnay,28
13176,3,California,Cabernet Sauvignon,98
13177,2,Oregon,Pinot Noir,26
13180,3,Catalonia,Red Blend,32
13188,2,Maipo Valley,Chardonnay,13
13196,2,Languedoc-Roussillon,Chardonnay,12
13204,2,Tuscany,Red Blend,15
13207,2,Washington,Red Blend,10
13209,3,California,Red Blend,52
13211,2,Central Valley,Chardonnay,12
13212,3,Loire Valley,Pinot Noir,31
13214,4,Washington,Cabernet Sauvignon,25
13215,1,California,Cabernet Sauvignon,20
13217,2,California,Chardonnay,25
13220,2,Marlborough,Sauvignon Blanc,15
13223,2,New York,Chardonnay,15
13224,2,Marlborough,Sauvignon Blanc,15
13226,3,California,Pinot Noir,55
13227,3,California,Pinot Noir,65
13230,2,Burgundy,Pinot Noir,33
13232,3,Burgundy,Pinot Noir,41
13237,3,California,Pinot Noir,90
13239,2,Oregon,Pinot Noir,49
13240,2,Casablanca Valley,Pinot Noir,13
13244,3,Washington,Chardonnay,22
13246,4,Washington,Red Blend,35
13250,2,California,Sauvignon Blanc,26
13257,4,California,Sauvignon Blanc,35
13258,2,California,Pinot Noir,28
13259,2,California,Cabernet Sauvignon,55
13260,2,California,Chardonnay,22
13263,4,California,Cabernet Sauvignon,45
13264,3,California,Sauvignon Blanc,25
13266,2,South Australia,Cabernet Sauvignon,40
13273,2,Washington,Sauvignon Blanc,11
13274,2,Catalonia,Pinot Noir,15
13276,3,California,Sauvignon Blanc,39
13281,4,Washington,Sauvignon Blanc,18
13285,2,California,Pinot Noir,40
13287,4,Washington,Red Blend,50
13289,2,California,Sauvignon Blanc,18
13292,2,Northeastern Italy,Chardonnay,20
13295,2,Maule Valley,Cabernet Sauvignon,10
13296,2,California,Pinot Noir,24
13297,2,Casablanca Valley,Chardonnay,12
13300,2,California,Chardonnay,19
13301,2,California,Pinot Noir,25
13308,2,California,Chardonnay,25
13311,3,California,Pinot Noir,44
13312,2,Mendoza Province,Cabernet Sauvignon,12
13313,3,California,Cabernet Sauvignon,60
13316,4,California,Chardonnay,30
13319,2,California,Pinot Noir,45
13321,2,California,Pinot Noir,25
13322,3,California,Cabernet Sauvignon,50
13323,4,Burgundy,Pinot Noir,90
13330,3,California,Cabernet Sauvignon,52
13333,3,Tuscany,Red Blend,18
13334,2,Burgundy,Chardonnay,20
13335,2,California,Pinot Noir,38
13336,4,Oregon,Pinot Noir,40
13339,4,California,Pinot Noir,60
13343,3,Burgundy,Pinot Noir,54
13344,2,Tuscany,Red Blend,25
13346,3,Alsace,Pinot Noir,20
13350,2,Robertson,Red Blend,8
13353,2,California,Sauvignon Blanc,14
13356,2,Burgundy,Chardonnay,14
13357,2,Western Cape,Sauvignon Blanc,12
13361,2,California,Chardonnay,20
13362,3,California,Cabernet Sauvignon,55
13369,1,Lolol Valley,Sauvignon Blanc,23
13373,3,California,Chardonnay,35
13375,4,Burgundy,Chardonnay,120
13378,5,Tuscany,Red Blend,100
13380,2,Languedoc-Roussillon,Pinot Noir,15
13382,3,Washington,Red Blend,37
13388,3,Washington,Cabernet Sauvignon,35
13389,4,California,Cabernet Sauvignon,65
13393,1,Maipo Valley,Chardonnay,8
13394,3,Oregon,Pinot Noir,45
13395,3,Northern Spain,Red Blend,23
13397,2,California,Chardonnay,30
13399,4,California,Chardonnay,51
13402,2,Languedoc-Roussillon,Chardonnay,12
13404,2,California,Pinot Noir,39
13405,2,California,Pinot Noir,26
13411,2,Oregon,Pinot Noir,20
13416,2,California,Cabernet Sauvignon,34
13417,2,Casablanca Valley,Sauvignon Blanc,12
13418,3,Washington,Cabernet Sauvignon,28
13420,4,California,Cabernet Sauvignon,85
13423,2,California,Red Blend,15
13425,3,Mendoza Province,Cabernet Sauvignon,17
13426,3,Loire Valley,Sauvignon Blanc,27
13428,4,Burgundy,Chardonnay,60
13429,2,California,Pinot Noir,34
13430,3,South Australia,Cabernet Sauvignon,29
13436,2,Mendoza Province,Cabernet Sauvignon,12
13437,3,Washington,Cabernet Sauvignon,40
13441,1,California,Chardonnay,18
13444,3,California,Sauvignon Blanc,15
13445,3,California,Chardonnay,30
13446,3,California,Cabernet Sauvignon,40
13449,2,California,Cabernet Sauvignon,40
13450,4,California,Pinot Noir,58
13452,2,California,Cabernet Sauvignon,10
13453,4,Burgundy,Pinot Noir,325
13454,3,Oregon,Chardonnay,24
13455,3,California,Pinot Noir,50
13456,4,California,Cabernet Sauvignon,16
13458,2,Marlborough,Sauvignon Blanc,17
13462,2,Washington,Red Blend,18
13464,2,Washington,Cabernet Sauvignon,30
13474,2,California,Red Blend,30
13476,2,Bordeaux,Cabernet Sauvignon,12
13477,2,Champagne,Chardonnay,75
13480,2,California,Sauvignon Blanc,17
13484,2,California,Red Blend,48
13485,2,Levante,Red Blend,14
13489,2,Tuscany,Red Blend,14
13490,4,California,Cabernet Sauvignon,100
13491,3,Maipo Valley,Red Blend,75
13493,4,Burgundy,Pinot Noir,50
13496,2,California,Pinot Noir,38
13498,4,California,Pinot Noir,60
13499,3,California,Cabernet Sauvignon,22
13503,5,California,Pinot Noir,70
13509,2,Central Otago,Sauvignon Blanc,28
13511,4,Champagne,Chardonnay,46
13515,3,Waipara,Pinot Noir,27
13518,3,Burgundy,Chardonnay,29
13521,2,Virginia,Red Blend,40
13526,4,Washington,Cabernet Sauvignon,45
13530,3,Oregon,Pinot Noir,20
13532,3,California,Red Blend,30
13534,3,California,Chardonnay,50
13536,3,Loire Valley,Sauvignon Blanc,30
13540,3,Washington,Cabernet Sauvignon,31
13541,3,Oregon,Pinot Noir,48
13544,3,Northern Spain,Red Blend,42
13545,3,Oregon,Pinot Noir,36
13546,2,California,Red Blend,18
13548,2,Valle de Guadalupe,Cabernet Sauvignon,100
13550,2,Mendoza Province,Cabernet Sauvignon,14
13554,2,California,Cabernet Sauvignon,42
13556,2,Loncomilla Valley,Red Blend,27
13557,3,California,Pinot Noir,85
13558,2,South Australia,Chardonnay,19
13559,2,Marlborough,Pinot Noir,20
13560,2,Washington,Chardonnay,18
13563,4,California,Pinot Noir,55
13564,3,California,Cabernet Sauvignon,60
13567,4,Oregon,Cabernet Sauvignon,72
13570,3,Washington,Cabernet Sauvignon,40
13571,2,California,Red Blend,19
13574,4,California,Pinot Noir,42
13577,4,California,Pinot Noir,42
13584,3,Maipo Valley,Chardonnay,15
13586,2,Washington,Cabernet Sauvignon,28
13589,4,Burgundy,Chardonnay,150
13591,3,California,Cabernet Sauvignon,85
13594,4,Oregon,Pinot Noir,49
13597,4,Oregon,Pinot Noir,65
13599,2,Northeastern Italy,Chardonnay,20
13604,3,Tuscany,Red Blend,24
13607,3,Loire Valley,Sauvignon Blanc,25
13608,2,California,Red Blend,32
13609,2,Mendoza Province,Cabernet Sauvignon,18
13612,1,Maipo Valley,Chardonnay,8
13615,4,California,Pinot Noir,60
13616,4,California,Cabernet Sauvignon,90
13619,3,Mendoza Province,Cabernet Sauvignon,15
13621,4,Burgundy,Chardonnay,36
13623,3,Oregon,Pinot Noir,40
13624,4,Oregon,Pinot Noir,54
13625,3,California,Sauvignon Blanc,25
13626,4,California,Chardonnay,48
13627,2,California,Cabernet Sauvignon,30
13628,4,Tuscany,Red Blend,143
13629,2,Marlborough,Sauvignon Blanc,19
13634,2,Burgundy,Pinot Noir,31
