,points,province,variety,price
28050,2,NorthernSpain,Red Blend,50
28055,2,California,Merlot,25
28059,2,Washington,Riesling,8
28060,4,Washington,Grenache,45
28061,2,California,Red Blend,52
28062,2,California,Sauvignon Blanc,18
28064,2,NorthernSpain,Tempranillo,30
28067,3,Washington,Cabernet Sauvignon,35
28068,2,California,G-S-M,18
28071,4,California,Cabernet Sauvignon,125
28073,2,California,Sparkling Blend,23
28074,2,NorthernSpain,Tempranillo,10
28075,2,Tuscany,Sangiovese,20
28076,3,Tuscany,Sangiovese,29
28080,3,California,Syrah,21
28083,1,California,Cabernet Sauvignon,13
28084,2,California,Pinot Gris,20
28086,1,California,Cabernet Sauvignon-Merlot,38
28088,4,California,Bordeaux-style Red Blend,65
28090,4,California,Chardonnay,30
28091,1,Washington,Syrah,30
28096,2,Washington,Merlot,16
28098,2,California,Chardonnay,20
28100,1,California,Red Blend,34
28102,4,Tuscany,Sangiovese Grosso,65
28103,3,Tuscany,Sangiovese,26
28106,3,California,Pinot Noir,45
28107,3,Tuscany,Sangiovese,25
28109,4,California,Viognier,17
28112,2,California,Cabernet Franc,34
28117,2,NorthernSpain,Viura,8
28118,3,California,Syrah,80
28120,3,Washington,Merlot,45
28121,4,California,Muscat,15
28123,3,California,Pinot Noir,38
28125,3,Washington,Syrah,28
28126,2,California,Chardonnay,56
28128,3,Washington,Red Blend,45
28129,3,Washington,Petite Verdot,26
28133,3,Washington,Viognier,28
28134,2,NorthernSpain,Tempranillo,12
28135,3,Tuscany,Red Blend,17
28136,1,California,Merlot,10
28137,3,Washington,Syrah,60
28143,4,California,Zinfandel,65
28144,3,Washington,Cabernet Sauvignon,38
28145,4,California,Pinot Noir,65
28147,2,California,Merlot,20
28148,2,California,Pinot Noir,11
28154,2,California,Chardonnay,22
28155,3,Tuscany,Red Blend,55
28156,4,California,Cabernet Sauvignon,95
28159,1,California,Sangiovese,24
28164,2,California,Zinfandel,28
28168,4,California,Cabernet Sauvignon,90
28170,3,Tuscany,Ciliegiolo,58
28172,2,California,Petite Verdot,38
28177,3,California,Cabernet Sauvignon,55
28180,2,NorthernSpain,Tempranillo,13
28182,3,California,Merlot,28
28183,2,Washington,Chardonnay,9
28186,2,California,White Riesling,19
28187,4,California,Pinot Noir,42
28195,3,California,Petite Sirah,35
28197,3,NorthernSpain,Tinta de Toro,27
28200,2,California,Zinfandel,24
28202,1,California,Cabernet Sauvignon,20
28204,2,NorthernSpain,Verdejo,10
28205,2,California,Cabernet Sauvignon,35
28206,2,Bordeaux,Bordeaux-style Red Blend,28
28207,2,California,Pinot Noir,34
28208,2,Washington,Merlot,8
28213,5,California,Chardonnay,60
28218,2,NorthernSpain,Tempranillo,15
28219,4,California,Pinot Noir,75
28222,1,California,Syrah,15
28224,2,Washington,Petite Sirah,28
28225,2,California,Zinfandel,42
28227,3,Washington,Red Blend,40
28229,4,California,Chardonnay,40
28230,3,California,Bordeaux-style Red Blend,62
28231,2,California,White Riesling,21
28233,3,Tuscany,Sangiovese,52
28234,3,California,Red Blend,38
28236,2,Washington,Pinot Gris,15
28237,4,California,Zinfandel,36
28238,4,California,Cabernet Sauvignon,150
28240,3,Washington,Viognier,18
28243,2,California,Marsanne-Roussanne,30
28246,4,Washington,White Blend,25
28247,2,California,Grenache,40
28250,2,California,Chardonnay,28
28254,3,California,Cabernet Sauvignon,58
28257,3,California,Red Blend,40
28260,4,California,Pinot Noir,36
28261,1,NorthernSpain,White Blend,13
28262,3,Washington,Rhône-style Red Blend,32
28263,2,California,Pinot Noir,42
28265,2,California,Cabernet Franc,22
28266,3,Tuscany,Sangiovese,56
28268,3,California,Rhône-style Red Blend,40
28269,4,California,Cabernet Sauvignon,80
28272,2,California,Pinot Noir,20
28275,3,California,Syrah,38
28278,2,California,Cabernet Sauvignon,13
28279,2,California,Chardonnay,16
28282,2,California,Pinot Noir,32
28285,4,California,Graciano,21
28286,4,Washington,Syrah,55
28289,2,California,Pinot Noir,25
28290,2,California,Chardonnay,15
28293,4,Tuscany,Red Blend,69
28295,3,Bordeaux,Bordeaux-style White Blend,16
28297,2,California,Syrah,25
28299,3,California,Cabernet Sauvignon,45
28300,2,Bordeaux,Bordeaux-style Red Blend,12
28303,2,California,Pinot Noir,45
28305,4,California,White Riesling,25
28306,1,California,Rosé,16
28307,3,California,Merlot,40
28308,3,NorthernSpain,Tempranillo Blend,21
28310,1,California,Merlot,9
28311,2,California,Chardonnay,30
28312,1,California,Zinfandel,28
28325,2,California,Petite Sirah,25
28326,3,California,Rhône-style White Blend,25
28331,2,California,Zinfandel,18
28333,2,Washington,Syrah,24
28338,2,California,Red Blend,19
28339,2,California,Dolcetto,19
28345,2,California,Cabernet Sauvignon,25
28350,4,Washington,Bordeaux-style Red Blend,55
28362,4,California,Cabernet Sauvignon,100
28364,2,California,Pinot Noir,58
28366,3,California,Zinfandel,20
28367,2,California,Cabernet Sauvignon,42
28368,2,California,Chardonnay,42
28371,2,California,Red Blend,35
28375,4,Tuscany,Sangiovese Grosso,200
28378,2,California,Merlot,35
28384,4,California,Chardonnay,40
28388,2,NorthernSpain,White Blend,10
28390,4,California,Chardonnay,45
28393,4,California,Pinot Noir,60
28395,2,NorthernSpain,Tempranillo,18
28398,2,California,Chardonnay,20
28401,4,California,Chardonnay,24
28406,3,California,Mourvèdre,76
28407,2,California,Merlot,20
28410,2,Tuscany,Sangiovese,16
28415,2,California,Cabernet Franc,28
28416,1,California,Syrah,28
28417,2,California,Pinot Noir,50
28422,3,California,Chardonnay,20
28424,4,Washington,Rhône-style White Blend,30
28425,2,California,Chardonnay,42
28426,4,Washington,Viognier,18
28428,2,California,Sauvignon Blanc,18
28434,2,California,Merlot,20
28435,1,California,Cabernet Sauvignon,13
28439,4,Tuscany,Sangiovese Grosso,49
28441,2,Washington,Cabernet Sauvignon,16
28445,4,California,Pinot Noir,47
28447,4,Washington,Cabernet Sauvignon,60
28449,2,California,Grenache Blanc,18
28453,4,California,Pinot Noir,62
28456,4,California,Bordeaux-style Red Blend,75
28459,4,Washington,Cabernet Sauvignon,42
28460,2,NorthernSpain,Tempranillo,28
28462,2,California,Merlot,39
28463,1,California,Merlot,10
28467,4,Tuscany,Red Blend,35
28468,2,Bordeaux,Rosé,14
28469,1,Washington,Cabernet Sauvignon,12
28473,4,Tuscany,Sangiovese,42
28475,2,Tuscany,Red Blend,19
28478,2,California,Chardonnay,35
28480,2,Washington,Zinfandel,20
28483,3,Washington,Merlot,28
28484,2,Tuscany,Sangiovese Grosso,15
28485,4,California,Syrah,54
28486,4,California,Cabernet Blend,100
28488,2,Tuscany,Sangiovese,13
28489,3,California,Pinot Noir,60
28492,4,California,Cabernet Sauvignon,60
28493,3,NorthernSpain,Tempranillo,13
28494,3,California,Chardonnay,18
28497,3,Tuscany,Sangiovese,20
28498,3,NorthernSpain,Tempranillo,13
28501,2,California,Syrah,16
28507,1,California,Cabernet Sauvignon,29
28508,2,Washington,Red Blend,29
28511,1,California,Rhône-style Red Blend,22
28512,1,California,Merlot,7
28517,4,California,Chardonnay,28
28522,3,Tuscany,Sangiovese,18
28524,3,California,Pinot Noir,35
28525,5,California,Red Blend,200
28526,1,California,Sauvignon Blanc,27
28529,3,California,Merlot,27
28536,3,Washington,Syrah,32
28538,2,California,Cabernet Sauvignon,15
28542,3,Washington,Merlot,22
28545,2,California,Cabernet Sauvignon,30
28546,2,California,Syrah,15
28548,2,California,Chardonnay,22
28559,3,NorthernSpain,Mencía,16
28560,2,California,Chardonnay,15
28563,2,California,Sauvignon Blanc,12
28564,2,California,Sauvignon Blanc,14
28566,3,California,Cabernet Sauvignon,45
28567,4,Washington,Bordeaux-style Red Blend,55
28569,4,California,Cabernet Blend,225
28573,3,California,Pinot Noir,48
28574,2,Bordeaux,Bordeaux-style Red Blend,10
28575,2,California,Merlot,28
28576,3,Washington,Bordeaux-style Red Blend,25
28579,2,California,Zinfandel,35
28583,3,Washington,White Blend,17
28588,2,California,Chardonnay,18
28592,4,Tuscany,Red Blend,60
28594,2,California,Petite Sirah,35
28595,2,Washington,Cabernet Sauvignon,25
28597,4,California,Cabernet Sauvignon,105
28599,2,Tuscany,Sangiovese,10
28601,2,California,Merlot,10
28604,3,California,Malvasia Bianca,13
28613,3,California,Chenin Blanc,11
28614,2,California,Zinfandel,16
28616,4,California,Pinot Noir,24
28617,3,Washington,Red Blend,28
28619,3,California,Chardonnay,50
28621,2,California,Pinot Blanc,20
28622,2,Bordeaux,Bordeaux-style Red Blend,15
28623,2,California,Pinot Noir,29
28625,2,California,Petit Verdot,80
28626,4,California,Cabernet Sauvignon,50
28627,2,California,Pinot Noir,48
28630,4,Tuscany,Red Blend,30
28632,2,California,Merlot,26
28633,4,California,Bordeaux-style Red Blend,145
28634,3,Washington,Malbec,35
28637,2,California,Bordeaux-style Red Blend,80
28640,2,Washington,Chardonnay,18
28642,2,California,Red Blend,10
28644,5,NorthernSpain,Red Blend,125
28645,4,California,Semillon-Sauvignon Blanc,65
28646,3,Tuscany,Sangiovese,135
28648,3,California,Red Blend,18
28649,4,California,Bordeaux-style Red Blend,30
28653,2,NorthernSpain,Tempranillo,23
28654,3,Tuscany,Red Blend,49
28657,3,California,Cabernet Sauvignon,125
28661,4,California,Pinot Noir,40
28665,2,California,Merlot,15
28666,2,California,Pinot Noir,15
28668,4,California,Cabernet Sauvignon,100
28669,2,NorthernSpain,Tempranillo-Garnacha,9
28670,4,California,Petite Sirah,45
28671,1,California,Pinot Blanc,14
28673,2,Washington,Red Blend,28
28676,2,California,Chardonnay,24
28684,3,California,Syrah,26
28690,4,California,Cabernet Sauvignon,100
28691,3,Washington,Chardonnay,28
28692,2,California,Zinfandel,12
28694,2,Washington,Syrah,9
28695,1,California,Viognier,22
28697,3,California,Cabernet Sauvignon,29
28698,2,NorthernSpain,Garnacha,11
28700,3,California,Merlot,70
28701,2,Bordeaux,Bordeaux-style Red Blend,15
28705,3,California,Cabernet Sauvignon,27
28706,2,California,Cabernet Sauvignon,20
28707,5,NorthernSpain,Tinto Fino,150
28709,1,California,Cabernet Sauvignon,18
28710,2,California,Tempranillo,12
28711,2,Tuscany,Vermentino,16
28712,3,California,Cabernet Sauvignon,12
28714,2,NorthernSpain,Garnacha,9
28716,2,Bordeaux,Bordeaux-style White Blend,9
28717,3,Bordeaux,Bordeaux-style Red Blend,70
28718,3,Washington,Viognier,18
28720,3,NorthernSpain,Tempranillo,16
28722,1,California,Pinot Noir,17
28723,4,Tuscany,Sangiovese Grosso,72
28728,3,California,Rhône-style Red Blend,35
28735,2,California,Syrah,23
28739,2,California,Cabernet Sauvignon,32
28743,2,California,Zinfandel,16
28744,2,California,Red Blend,25
28747,3,California,Petite Sirah,19
28748,2,California,Zinfandel,28
28749,4,California,Pinot Noir,58
28752,2,California,Sparkling Blend,9
28754,1,California,Zinfandel,25
28755,3,California,Cabernet Sauvignon,150
28756,2,California,Pinot Noir,28
28758,1,California,Cabernet Sauvignon,15
28759,2,California,Chardonnay,15
28760,3,California,Pinot Noir,42
28761,4,California,Cabernet Sauvignon,95
28762,3,California,Chardonnay,25
28763,2,California,Pinot Blanc,16
28764,3,Washington,Syrah,30
28766,4,California,Chardonnay,55
28769,5,California,Chardonnay,38
28773,3,California,Chardonnay,55
28776,3,Bordeaux,Bordeaux-style Red Blend,55
28779,2,California,Grenache,18
28781,2,Washington,Sangiovese,22
28783,4,California,Cabernet Sauvignon,90
28785,2,California,Pinot Noir,60
28790,4,California,Chardonnay,18
28792,3,California,Muscat,18
28793,3,Tuscany,Red Blend,32
28795,2,California,Sauvignon Blanc,14
28796,2,California,Chardonnay,40
28797,3,Washington,Cabernet Franc,25
28802,4,California,Albariño,32
28804,3,California,Riesling,25
28808,4,California,Cabernet Sauvignon,36
28813,2,California,Bordeaux-style Red Blend,40
28818,3,Washington,Syrah,38
28820,4,Tuscany,Red Blend,68
28822,2,California,Chardonnay,23
28828,3,Washington,Malbec,32
28830,2,Tuscany,Red Blend,16
28833,4,California,Cabernet Sauvignon,75
28835,4,California,Tannat,28
28837,2,California,Red Blend,13
28838,3,California,Riesling,17
28841,3,California,Nebbiolo,55
28843,3,Tuscany,Red Blend,35
28848,1,California,Merlot,10
28849,2,California,Syrah,32
28852,1,California,Cabernet Sauvignon,10
28854,3,Washington,Red Blend,30
28857,2,California,Riesling,15
28859,3,California,Chardonnay,30
28865,2,California,Sauvignon Blanc,14
28867,5,California,Cabernet Sauvignon,195
28869,3,Washington,Merlot,39
28871,3,Tuscany,Sangiovese,68
28872,2,California,Meritage,48
28876,2,Tuscany,Red Blend,25
28879,2,Washington,Merlot,15
28881,2,Washington,Syrah,10
28882,2,California,Chardonnay,22
28885,1,California,Cabernet Sauvignon,7
28888,3,NorthernSpain,Tinta de Toro,44
28891,1,California,Cabernet Sauvignon,8
28894,2,NorthernSpain,Tinto Fino,20
28895,4,California,Cabernet Sauvignon,50
28896,4,Tuscany,Red Blend,30
28898,3,Bordeaux,Bordeaux-style White Blend,30
28900,2,NorthernSpain,Tempranillo,15
28901,3,California,Syrah,36
28906,3,California,Chardonnay,60
28908,1,California,Chardonnay,21
28909,3,Tuscany,Cabernet Franc,75
28913,3,California,Zinfandel,25
28916,2,California,Pinot Noir,48
28917,2,Washington,Chardonnay,8
28920,3,Washington,Malbec,35
28924,2,California,Cabernet Sauvignon,19
28927,2,NorthernSpain,Godello,19
28928,2,California,Syrah,24
28929,2,California,Meritage,20
28930,2,California,Chardonnay,21
28931,1,California,Grenache Blanc,18
28934,1,Washington,Syrah,12
28937,1,Washington,Red Blend,35
28938,3,California,Rosé,20
28939,3,California,Chardonnay,22
28941,2,NorthernSpain,Garnacha,9
28944,2,California,Pinot Noir,26
28945,2,California,Tempranillo,28
28946,2,California,Cabernet Franc,18
28948,3,Washington,Riesling,20
28949,3,Washington,Red Blend,105
28952,4,Tuscany,Sangiovese Grosso,130
28955,3,California,Red Blend,49
28957,2,California,Zinfandel,30
28960,3,California,Zinfandel,30
28966,4,Washington,White Blend,28
28967,1,California,Pinot Noir,26
28968,3,California,Pinot Noir,49
28973,2,California,Merlot,23
28978,2,NorthernSpain,Tempranillo-Cabernet Sauvignon,15
28980,2,Washington,Syrah,33
28982,3,California,Chardonnay,20
28983,4,California,Cabernet Sauvignon,90
28987,4,California,Pinot Noir,49
28989,2,Washington,Cabernet Sauvignon,9
28991,3,Tuscany,Red Blend,45
28992,3,Bordeaux,Bordeaux-style White Blend,12
28996,4,Bordeaux,Bordeaux-style Red Blend,56
28998,4,California,Chardonnay,60
28999,3,California,Pinot Noir,35
29001,4,California,Zinfandel,26
29002,1,California,Chardonnay,8
29005,4,California,Chardonnay,50
29010,3,California,Pinot Noir,23
29012,4,California,Syrah,42
29017,2,Tuscany,Sangiovese,20
29021,4,Tuscany,Syrah,60
29022,3,California,Pinot Blanc,24
29025,3,California,Cabernet Sauvignon,70
29028,3,California,Cabernet Sauvignon,30
29031,1,California,Sauvignon Blanc,11
29035,2,Bordeaux,Bordeaux-style White Blend,21
29036,2,California,Chardonnay,24
29037,3,Tuscany,Red Blend,50
29039,2,California,Merlot,40
29043,4,California,Cabernet Sauvignon,52
29044,3,California,Pinot Noir,50
29046,3,California,Pinot Noir,50
29048,3,Washington,White Blend,18
29049,3,California,Chardonnay,35
29054,3,Washington,Syrah,49
29055,2,California,Zinfandel,35
29056,2,Tuscany,Chardonnay,12
29057,1,California,Shiraz,8
29058,4,Tuscany,Red Blend,50
29061,2,California,Rhône-style Red Blend,50
29062,1,California,Merlot,50
29065,3,Tuscany,Sangiovese,45
29066,3,California,Pinot Noir,45
29071,3,California,Zinfandel,24
29073,3,California,Chardonnay,45
29074,2,California,Sangiovese,22
29076,3,Tuscany,Sangiovese,40
29077,1,NorthernSpain,Tempranillo Blend,46
29080,2,California,Sauvignon Blanc,13
29087,3,NorthernSpain,Tempranillo,59
29088,2,California,Chardonnay,15
29090,3,California,Zinfandel,29
29091,2,California,Merlot,50
29093,2,Washington,Riesling,25
29095,3,Bordeaux,Bordeaux-style Red Blend,35
29099,2,California,Sauvignon Blanc,15
29103,2,California,Merlot,12
29105,4,Tuscany,Red Blend,65
29108,2,California,Charbono,33
29114,2,California,Sauvignon Blanc,22
29116,2,California,Pinot Meunier,60
29117,1,NorthernSpain,Tempranillo,15
29118,4,Washington,Cabernet Sauvignon,50
29119,2,California,Merlot,25
29120,3,California,Chardonnay,22
29125,2,Bordeaux,Bordeaux-style White Blend,13
29126,1,California,Merlot,7
29130,4,Washington,Chardonnay,22
29134,1,California,Pinot Noir,33
29139,2,Tuscany,Sangiovese,15
29143,2,California,Red Blend,14
29145,2,California,Zinfandel,44
29146,3,Bordeaux,Bordeaux-style Red Blend,35
29148,3,Washington,Sauvignon Blanc,8
29154,3,California,Grenache Blanc,17
29156,2,California,Merlot,18
29158,3,Bordeaux,Bordeaux-style White Blend,12
29161,2,California,Pinot Noir,30
29162,2,NorthernSpain,Tempranillo Blend,10
29166,2,California,Sauvignon Blanc,15
29167,3,California,Cabernet Sauvignon,39
29168,3,Washington,White Blend,18
29171,3,California,Chardonnay,65
29174,3,Tuscany,Red Blend,30
29177,1,California,Chardonnay,26
29181,2,California,Pinot Noir,48
29184,2,California,Cabernet Sauvignon,40
29187,3,California,Cabernet Franc,60
29189,3,California,Grenache,36
29191,3,NorthernSpain,White Blend,30
29192,2,California,Chardonnay,36
29194,2,Washington,Sangiovese,18
29195,3,Tuscany,Sangiovese,30
29197,2,California,Viognier,10
29198,2,California,Sparkling Blend,19
29200,3,Washington,Rosé,10
29207,2,Washington,Malbec,32
29209,3,California,Petite Sirah,27
29210,3,Washington,Tempranillo,25
29212,1,California,Sauvignon Blanc,20
29214,1,California,Sauvignon Blanc,8
29216,2,California,Pinot Noir,25
29218,2,California,Grenache,26
29221,3,Tuscany,Sangiovese,30
29222,3,California,Cabernet Sauvignon,45
29225,2,California,Merlot,20
29227,1,California,Zinfandel,16
29230,4,Washington,Syrah,42
29232,2,California,Rhône-style White Blend,18
29234,4,Tuscany,Sangiovese,75
29239,2,California,Chardonnay,20
29241,1,Washington,Syrah,23
29245,3,Washington,Chardonnay,20
29247,3,Washington,Cabernet Sauvignon,28
29248,2,California,Fumé Blanc,25
29252,2,California,Sauvignon Blanc,16
